File Name,Part1_E,Part3_E,Part7_E,Part10_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,inner_y4,inner_y5,inner_y6,inner_y7,inner_y8,inner_y9,inner_z1,inner_z2,inner_z3,inner_z4,inner_z5,inner_z6,inner_z7,inner_z8,inner_z9,outer_y1,outer_y2,outer_y3,outer_y4,outer_y5,outer_y6,outer_y7,outer_y8,outer_y9,outer_z1,outer_z2,outer_z3,outer_z4,outer_z5,outer_z6,outer_z7,outer_z8,outer_z9,innerShape_x1,innerShape_x2,innerShape_x3,innerShape_x4,innerShape_x5,innerShape_x6,innerShape_x7,innerShape_x8,innerShape_x9,innerShape_y1,innerShape_y2,innerShape_y3,innerShape_y4,innerShape_y5,innerShape_y6,innerShape_y7,innerShape_y8,innerShape_y9,outer_circle_x1,outer_circle_x2,outer_circle_x3,outer_circle_x4,outer_circle_x5,outer_circle_x6,outer_circle_x7,outer_circle_x8,outer_circle_x9,outer_circle_y1,outer_circle_y2,outer_circle_y3,outer_circle_y4,outer_circle_y5,outer_circle_y6,outer_circle_y7,outer_circle_y8,outer_circle_y9,outerShape_x1,outerShape_x2,outerShape_x3,outerShape_x4,outerShape_x5,outerShape_x6,outerShape_x7,outerShape_x8,outerShape_x9,outerShape_y1,outerShape_y2,outerShape_y3,outerShape_y4,outerShape_y5,outerShape_y6,outerShape_y7,outerShape_y8,outerShape_y9
Part1_E(0.0145)Part3_E(0.3913)Part11_E(0.2014),0.145,0.3913,1,1,0.2014,0.019,1.25,1.75,1.456616142,1.461178599,1.465558909,1.475445339,1.49251964,1.515052369,1.538498213,1.556091313,1.559440588,0.003903497,0.503581526,1.003356587,1.50299184,2.002405822,2.50164305,3.000844614,3.500218782,4.000011592,-2.446514897,-2.451821524,-2.455399624,-2.466546324,-2.485970577,-2.509091774,-2.529338363,-2.54144646,-2.544758468,0.246378689,0.715707221,1.18525482,1.654544307,2.123513013,2.592344528,3.061300455,3.530552163,4.000012533,1.516392334,1.149416634,0.272920463,-0.706248422,-1.374698735,-1.379413684,-0.714486283,0.275829142,1.154986401,-0.113944644,0.832549722,1.312376965,1.14641768,0.394199648,-0.623806314,-1.388574111,-1.556760773,-1.065117291,1.997236074,1.516213051,0.355692955,-0.945318222,-1.826182194,-1.831931259,-0.955902154,0.359457094,1.524215318,-0.11115163,1.143274874,1.785732769,1.562944896,0.561249135,-0.785643354,-1.803578589,-2.029381923,-1.372312248,2.484245897,1.87593492,0.430110639,-1.159978933,-2.291184368,-2.287427023,-1.197490091,0.441677923,1.893445584,-0.117132749,1.437011906,2.208589617,1.927226776,0.724911978,-0.956974921,-2.225820173,-2.508869215,-1.689193151
Part1_E(0.0145)Part3_E(0.3914)Part11_E(0.23),0.145,0.3914,1,1,0.23,0.019,1.25,1.75,1.440998498,1.445627815,1.450126634,1.460383849,1.478343784,1.50241643,1.52788769,1.54732961,1.551010624,0.003697327,0.503429473,1.003272265,1.502962682,2.00240063,2.501625463,3.000792521,3.500149655,4.00001376,-2.430829301,-2.43639287,-2.439967912,-2.451591195,-2.472204857,-2.497069112,-2.519174955,-2.532656872,-2.536205545,0.246298479,0.715656499,1.185276652,1.654601219,2.123550347,2.592330893,3.06124525,3.530500194,4.00001571,1.517325836,1.149121581,0.272901586,-0.704724885,-1.374198937,-1.378986675,-0.713278226,0.275956372,1.154849659,-0.107537723,0.838317673,1.316033442,1.150992938,0.400594177,-0.61741356,-1.380882019,-1.548432085,-1.058204467,1.998221026,1.515913325,0.355650235,-0.943777195,-1.825728519,-1.831575027,-0.954747463,0.359589432,1.524139592,-0.1046658,1.149125821,1.789391456,1.567550883,0.567735682,-0.779193708,-1.795882137,-2.0210618,-1.365380364,2.485156286,1.875502432,0.42959352,-1.157536558,-2.291373278,-2.286520304,-1.195734957,0.44144816,1.892530233,-0.112073188,1.441367613,2.208692963,1.928681995,0.730177024,-0.951715655,-2.218335586,-2.500498107,-1.683069321
Part1_E(0.0145)Part3_E(0.3928)Part11_E(0.1113),0.145,0.3928,1,1,0.1113,0.019,1.25,1.75,1.520395069,1.524626483,1.528261248,1.535820437,1.548206568,1.563667142,1.578758174,1.589307732,1.591379467,0.005144255,0.504569745,1.004042622,1.503439987,2.002733491,2.501960641,3.001196126,3.500523128,4.000004645,-2.510518365,-2.514680409,-2.517783791,-2.526139028,-2.539839835,-2.555351388,-2.568098605,-2.575054411,-2.577328012,0.247066932,0.716239273,1.185499109,1.654637717,2.123637608,2.592590571,3.06161571,3.530777485,4.000003759,1.510303854,1.148742335,0.27190147,-0.712502122,-1.376192527,-1.380635001,-0.719463393,0.274173884,1.153406776,-0.139203116,0.80902974,1.296905738,1.127237405,0.368486352,-0.648510521,-1.417699412,-1.588197911,-1.091353675,1.99106861,1.515678883,0.354794521,-0.951722299,-1.827619856,-1.83298956,-0.960728306,0.357799181,1.522490197,-0.136781107,1.119471335,1.770352987,1.543721716,0.535158275,-0.810673393,-1.832881039,-2.060953809,-1.398764835,2.478427604,1.875905239,0.43125924,-1.17019694,-2.290082482,-2.290768856,-1.204801388,0.441511173,1.895189389,-0.13694427,1.419285928,2.208353563,1.921092778,0.703825387,-0.977162659,-2.254319681,-2.540730373,-1.712386399
Part1_E(0.0145)Part3_E(0.396)Part11_E(0.2171),0.145,0.396,1,1,0.2171,0.019,1.25,1.75,1.445562285,1.450087242,1.454433611,1.464310963,1.48150852,1.5043946,1.528416064,1.546597763,1.550041986,0.003771081,0.503472911,1.003275248,1.5029367,2.002369764,2.501615081,3.000815676,3.500191209,4.000012223,-2.435724258,-2.441068214,-2.444556369,-2.455722583,-2.475389514,-2.498974098,-2.519793034,-2.532368265,-2.535732464,0.246408784,0.715738157,1.185300645,1.654595828,2.123554629,2.592365602,3.061301225,3.530544189,4.000013687,1.513209229,1.146667981,0.272154434,-0.704353876,-1.371703329,-1.376345385,-0.712582245,0.275076403,1.152157012,-0.108593271,0.835633051,1.313643393,1.148408269,0.398444099,-0.617321496,-1.379845576,-1.547399901,-1.057430147,1.99433947,1.513690961,0.354974181,-0.943571626,-1.823459985,-1.829129775,-0.954135801,0.358750056,1.521599421,-0.105818721,1.146530699,1.787254406,1.565171535,0.565574154,-0.779273751,-1.795105256,-2.02030437,-1.364823544,2.481484905,1.873393181,0.429260395,-1.158107975,-2.288948365,-2.284486462,-1.195466534,0.440820303,1.890511151,-0.112619247,1.43945075,2.208755007,1.928353807,0.728581646,-0.951360948,-2.217657147,-2.499966761,-1.682287877
Part1_E(0.0145)Part3_E(0.3964)Part11_E(0.2194),0.145,0.3964,1,1,0.2194,0.019,1.25,1.75,1.44415444,1.448678336,1.453025248,1.462912508,1.480146871,1.503109768,1.527242552,1.545531753,1.548994328,0.003753971,0.503459418,1.00326608,1.502931406,2.002366803,2.501612393,3.000811781,3.500186813,4.000012343,-2.434335622,-2.439690664,-2.443170547,-2.454352246,-2.474075669,-2.497753021,-2.518678172,-2.53133602,-2.534711862,0.24640914,0.715739447,1.18530541,1.654602149,2.123559496,2.592367127,3.061299691,3.530541945,4.000013886,1.512974662,1.146430449,0.272089664,-0.704149301,-1.371440273,-1.376078581,-0.712386876,0.275017316,1.151917484,-0.107945172,0.836073207,1.31386592,1.148719811,0.399000185,-0.616580021,-1.378876872,-1.546358469,-1.056572439,1.994130319,1.513472106,0.354912584,-0.943378799,-1.823221068,-1.82888738,-0.953953573,0.358694929,1.521379573,-0.105169695,1.146987781,1.787498195,1.565503633,0.566139801,-0.778540086,-1.79415767,-2.019286805,-1.363981769,2.481284596,1.873167559,0.429172663,-1.157875701,-2.288770297,-2.284214845,-1.195243714,0.440741052,1.890237923,-0.112084088,1.439791186,2.208772138,1.928493063,0.729053558,-0.950728275,-2.216742219,-2.498962223,-1.681520556
Part1_E(0.0145)Part3_E(0.3989)Part11_E(0.1087),0.145,0.3989,1,1,0.1087,0.019,1.25,1.75,1.518158559,1.522289285,1.525777592,1.532989206,1.544792911,1.559504476,1.573830586,1.583812772,1.585771334,0.005176696,0.504590845,1.004048481,1.503437553,2.002732542,2.501967926,3.001211658,3.500538639,4.000004188,-2.508686251,-2.512698488,-2.515661846,-2.523630682,-2.53669282,-2.551460414,-2.563560816,-2.57012744,-2.572290627,0.247195606,0.716346261,1.185576515,1.654696638,2.123690943,2.592643067,3.061661245,3.530803588,4.00000336,1.505279785,1.145251876,0.27082611,-0.711245265,-1.372673478,-1.376979247,-0.717964471,0.273003844,1.149683092,-0.137362617,0.808360577,1.295479583,1.126036011,0.368864316,-0.645157697,-1.412397788,-1.582553852,-1.086807677,1.986382211,1.512491261,0.353798985,-0.950673356,-1.824426429,-1.829630817,-0.959369656,0.356684699,1.519000745,-0.135026586,1.118965599,1.769258632,1.542805122,0.535570918,-0.807516887,-1.827919016,-2.055675899,-1.394496193,2.473976573,1.87286816,0.430494513,-1.169746227,-2.287004202,-2.287678691,-1.203602003,0.440497631,1.891973782,-0.135071741,1.419022846,2.208500661,1.92137963,0.70440335,-0.973997749,-2.249574662,-2.535711033,-1.708200118
Part1_E(0.0145)Part3_E(0.3994)Part11_E(0.127),0.145,0.3994,1,1,0.127,0.019,1.25,1.75,1.502376184,1.506572895,1.510250903,1.51808088,1.53106489,1.547450147,1.563642766,1.575121523,1.577351608,0.004801098,0.504280226,1.003812261,1.503261306,2.002593409,2.501847348,3.001105419,3.500464213,4.000005405,-2.492934739,-2.497205989,-2.500326221,-2.509017677,-2.523463966,-2.539992098,-2.553754519,-2.561411139,-2.563811369,0.246994264,0.716183393,1.185474784,1.654629654,2.123625524,2.592564518,3.061581658,3.530753163,4.000004742,1.506213504,1.145099914,0.271085027,-0.709462931,-1.371710461,-1.376043982,-0.71643548,0.27340458,1.149751731,-0.131011631,0.813961168,1.299090723,1.130585002,0.375134766,-0.63873633,-1.404683671,-1.574267342,-1.07989159,1.987377628,1.512343357,0.354040599,-0.948881554,-1.823517026,-1.828770796,-0.957892749,0.357094005,1.519132266,-0.12859475,1.124656166,1.772894695,1.547405658,0.541939084,-0.801039358,-1.820201371,-2.047399325,-1.387558262,2.474924442,1.87261073,0.430260572,-1.167112871,-2.286722693,-2.286306038,-1.201541149,0.440561261,1.891303557,-0.130042206,1.423253801,2.20854893,1.922969973,0.709574197,-0.968703593,-2.24208877,-2.527402688,-1.702070683
Part1_E(0.0145)Part3_E(0.4008)Part11_E(0.1171),0.145,0.4008,1,1,0.1171,0.019,1.25,1.75,1.509533746,1.513671701,1.517220504,1.524663438,1.536924571,1.55229663,1.567368853,1.577954859,1.58002051,0.004987524,0.504432289,1.003924158,1.50334199,2.00265697,2.50190513,3.00115987,3.500504481,4.000004661,-2.500186797,-2.504291796,-2.507302788,-2.515545503,-2.529151169,-2.544621517,-2.557393796,-2.564405775,-2.566660756,0.247122732,0.716287603,1.185541009,1.654674124,2.123668523,2.59261492,3.061631912,3.530784718,4.000003915,1.504447519,1.144270872,0.270689691,-0.709997754,-1.371246153,-1.375528608,-0.716780719,0.272915002,1.148756791,-0.133650112,0.811031682,1.296943946,1.128038005,0.372151907,-0.64101181,-1.407085246,-1.576863053,-1.082099732,1.985669895,1.511591693,0.353674824,-0.949475551,-1.823111718,-1.82829626,-0.958249051,0.356614876,1.518167762,-0.131295172,1.12172554,1.770823156,1.544908524,0.538917657,-0.803393592,-1.822693354,-2.050085777,-1.389849377,2.473302336,1.871953506,0.430188559,-1.168278609,-2.286038639,-2.286154422,-1.202226008,0.440278856,1.890805308,-0.132022693,1.421104725,2.208561096,1.922270405,0.70718445,-0.970474572,-2.244524274,-2.530172682,-1.703986275
Part1_E(0.0145)Part3_E(0.4047)Part11_E(0.1818),0.145,0.4047,1,1,0.1818,0.019,1.25,1.75,1.461168733,1.465469968,1.469462328,1.478396071,1.493695452,1.513655749,1.534140296,1.549277508,1.552157915,0.004048315,0.503668917,1.003366902,1.502951307,2.002361751,2.501639543,3.000898798,3.500297544,4.000008835,-2.451968195,-2.456788983,-2.460071745,-2.470105515,-2.487427713,-2.507855585,-2.52551763,-2.535885036,-2.538803111,0.24668398,0.71594586,1.185376447,1.654603565,2.123581468,2.592456883,3.061435041,3.530645714,4.000009251,1.505120686,1.142187874,0.270707063,-0.704401024,-1.367376681,-1.371731408,-0.711905205,0.273320415,1.147159526,-0.113550429,0.827945265,1.307426111,1.141410812,0.391466462,-0.620153464,-1.381508075,-1.54934668,-1.059222069,1.986662263,1.509640688,0.353667702,-0.943931478,-1.819533723,-1.824847522,-0.953591839,0.357066242,1.516857605,-0.110991234,1.138971905,1.781500633,1.558537051,0.558534363,-0.782449506,-1.797250324,-2.022755686,-1.367027586,2.474225496,1.869658719,0.428824216,-1.16034327,-2.284429505,-2.281221893,-1.195843308,0.439699995,1.887130326,-0.115977001,1.433914805,2.208833518,1.927042484,0.72318314,-0.953150589,-2.219869691,-2.502848414,-1.683676641
Part1_E(0.0145)Part3_E(0.4095)Part11_E(0.195),0.145,0.4095,1,1,0.195,0.019,1.25,1.75,1.451083012,1.455348566,1.459316737,1.468265302,1.483700264,1.50398307,1.524957817,1.540578473,1.543536084,0.003911066,0.503554378,1.003277845,1.502886233,2.002314873,2.501602894,3.000866451,3.500271956,4.000009305,-2.442139063,-2.446991929,-2.450210493,-2.460284851,-2.477839117,-2.498676227,-2.516822746,-2.52757367,-2.53053723,0.246700206,0.715963685,1.185406233,1.654637969,2.123608628,2.592469141,3.061433205,3.530638863,4.000010081,1.502124703,1.139632882,0.270013094,-0.702636927,-1.364545703,-1.368829714,-0.710124085,0.272636791,1.144535088,-0.108673202,0.830703442,1.308535719,1.143181109,0.395302483,-0.614209299,-1.37349449,-1.540760565,-1.052167531,1.983934598,1.507298559,0.353018915,-0.942306801,-1.816958433,-1.822194976,-0.951938816,0.356425628,1.51443229,-0.106131561,1.141891658,1.782852199,1.560530268,0.562445645,-0.776613369,-1.78947516,-2.014434307,-1.360158167,2.471629096,1.867309457,0.428060962,-1.158625064,-2.282292997,-2.278453423,-1.193962753,0.438926225,1.884426048,-0.111854992,1.436109379,2.208981494,1.928078604,0.726504775,-0.947998376,-2.212382328,-2.494693368,-1.677338251
Part1_E(0.0145)Part3_E(0.4126)Part11_E(0.139),0.145,0.4126,1,1,0.139,0.019,1.25,1.75,1.484839045,1.488898149,1.4924432,1.500093057,1.512897564,1.529185847,1.545414603,1.557016398,1.559247952,0.004566862,0.504075207,1.00363634,1.503116809,2.002481437,2.50176632,3.001051823,3.500435577,4.000005478,-2.476209576,-2.480401899,-2.483369764,-2.491889495,-2.506217381,-2.522736935,-2.536606161,-2.544404813,-2.546781658,0.247082955,0.716260512,1.185543268,1.654690241,2.123676887,2.592604034,3.061606824,3.530763651,4.000005098,1.49712951,1.138115716,0.269173829,-0.70552612,-1.364028594,-1.368120247,-0.712239216,0.271426013,1.142490105,-0.122020903,0.817408934,1.299387448,1.13210172,0.381191873,-0.626723925,-1.387769669,-1.556200674,-1.065124997,1.979009858,1.505958318,0.352271916,-0.945346036,-1.816520665,-1.821495398,-0.954017277,0.355232067,1.51238521,-0.119704783,1.12850168,1.773866937,1.549526417,0.548146838,-0.78936574,-1.803953516,-2.03006288,-1.373319473,2.466979201,1.866405464,0.428536591,-1.164024349,-2.280481794,-2.279120145,-1.19747988,0.438600628,1.884408106,-0.122125601,1.42630432,2.208882157,1.924857036,0.715072651,-0.958031006,-2.226470289,-2.51055256,-1.688691511
Part1_E(0.0145)Part3_E(0.4214)Part11_E(0.1699),0.145,0.4214,1,1,0.1699,0.019,1.25,1.75,1.459685863,1.463720385,1.467332577,1.475355418,1.489033962,1.50675405,1.524771018,1.537938406,1.540436663,0.004127908,0.503709342,1.003353021,1.502905256,2.002320106,2.501633467,3.000937151,3.500352975,4.00000684,-2.4515031,-2.455886612,-2.458845684,-2.467837413,-2.483300717,-2.501433556,-2.516970143,-2.525958165,-2.528535993,0.246994672,0.716196111,1.185530352,1.654703039,2.123679476,2.59257731,3.061559209,3.530725539,4.000007049,1.492618118,1.133775916,0.268158207,-0.701642737,-1.358787623,-1.362777374,-0.708461428,0.270502772,1.138155408,-0.110535601,0.82496244,1.303152151,1.137459404,0.390895356,-0.613419751,-1.37033977,-1.537518795,-1.049712295,1.974979527,1.501976237,0.351322824,-0.941690732,-1.811735175,-1.816608645,-0.950481158,0.35438529,1.508416386,-0.108205046,1.136373686,1.778051191,1.55528506,0.558028719,-0.776211369,-1.786919262,-2.011828018,-1.358203449,2.463145046,1.86235753,0.427143293,-1.159767884,-2.276756176,-2.273771089,-1.193256289,0.437348339,1.87955078,-0.112599822,1.432198137,2.209153305,1.927423727,0.723333654,-0.946645701,-2.210040913,-2.492580641,-1.674891971
Part1_E(0.0145)Part3_E(0.4215)Part11_E(0.1748),0.145,0.4215,1,1,0.1748,0.019,1.25,1.75,1.456726723,1.460773244,1.464412697,1.472525338,1.486392712,1.504406941,1.522780012,1.536253075,1.538805726,0.004074131,0.503666138,1.003322393,1.502884812,2.002305236,2.501619647,3.000922375,3.500340312,4.000007124,-2.448536624,-2.452967557,-2.455939259,-2.465039761,-2.480738961,-2.49919406,-2.515055011,-2.524269961,-2.526890692,0.246969452,0.716176791,1.185522527,1.654701246,2.123676252,2.5925688,3.061547332,3.530716707,4.000007434,1.492779431,1.133723602,0.268172762,-0.701334889,-1.358650785,-1.362649194,-0.7082058,0.270543499,1.138134412,-0.109299794,0.826064738,1.303865161,1.138346855,0.392120186,-0.61217613,-1.368846065,-1.535908632,-1.048369295,1.975152642,1.501924931,0.351333831,-0.941381227,-1.811608699,-1.81649529,-0.950236069,0.354427515,1.508407948,-0.106954821,1.137492557,1.778768038,1.556181142,0.559271138,-0.774958115,-1.785426479,-2.01022146,-1.356857978,2.46330722,1.862271466,0.427061092,-1.159285993,-2.276753051,-2.273554735,-1.192896127,0.437321289,1.879382589,-0.111628108,1.433016124,2.20916968,1.927711475,0.724337226,-0.945626713,-2.208594224,-2.490969063,-1.67370733
Part1_E(0.0145)Part3_E(0.4254)Part11_E(0.1847),0.145,0.4254,1,1,0.1847,0.019,1.25,1.75,1.449187466,1.453208389,1.456834903,1.464973788,1.478962124,1.497231458,1.515971971,1.529796651,1.532405456,0.003963028,0.503572738,1.00324864,1.502829332,2.002263893,2.501587213,3.000895305,3.500320634,4.000007438,-2.44118819,-2.445645209,-2.448577628,-2.457723894,-2.473612732,-2.49238325,-2.508605053,-2.518098342,-2.520754028,0.246974668,0.716183897,1.185538439,1.654720757,2.123691251,2.592574282,3.061544188,3.530711302,4.000007975,1.490588224,1.131851671,0.267673994,-0.700018352,-1.35655139,-1.3604979,-0.706878365,0.270053843,1.136217274,-0.105661549,0.828138568,1.304717608,1.139691633,0.394991544,-0.607752112,-1.362895521,-1.529536309,-1.04312871,1.973159779,1.500209898,0.350868386,-0.940167439,-1.809698147,-1.814528312,-0.949003542,0.353969741,1.506638134,-0.103328161,1.139686845,1.779800344,1.557691543,0.562199458,-0.770612612,-1.77965115,-2.004043996,-1.351752961,2.461411684,1.860551037,0.426505969,-1.157995961,-2.275168397,-2.27149877,-1.191491,0.43676218,1.877400482,-0.108558438,1.434663888,2.209276892,1.928488683,0.726818055,-0.941796951,-2.203034158,-2.484914875,-1.669002212
Part1_E(0.0145)Part3_E(0.4255)Part11_E(0.1982),0.145,0.4255,1,1,0.1982,0.019,1.25,1.75,1.441871342,1.445923799,1.449614255,1.457962188,1.472406122,1.491408081,1.511058049,1.525678432,1.528428509,0.00384121,0.503476359,1.00318295,1.502788558,2.002236073,2.501559936,3.000862372,3.500289629,4.000008204,-2.433837515,-2.438414703,-2.44136719,-2.450769805,-2.467239704,-2.486822273,-2.503877031,-2.513963529,-2.516727259,0.246919138,0.716142508,1.185526548,1.654724064,2.123689744,2.592557214,3.061516105,3.530689114,4.000009063,1.491082306,1.131775479,0.267709893,-0.699292963,-1.356308936,-1.360281842,-0.70629103,0.270156654,1.136217452,-0.102599103,0.830922781,1.306536094,1.141939701,0.398058589,-0.604703901,-1.359257841,-1.525609401,-1.039852211,1.973676589,1.500130339,0.350893641,-0.939433791,-1.809475189,-1.81434366,-0.948440108,0.354075096,1.506665408,-0.100228656,1.142508783,1.781620927,1.559954601,0.565309058,-0.767537148,-1.776010048,-2.000119851,-1.348465893,2.461894921,1.860374252,0.426293265,-1.156814041,-2.275253441,-2.271048313,-1.19063499,0.436690892,1.87701961,-0.106161911,1.436718395,2.209319181,1.929192199,0.729323264,-0.939310342,-2.199504164,-2.480972995,-1.666117709
Part1_E(0.0145)Part3_E(0.4268)Part11_E(0.2479),0.145,0.4268,1,1,0.2479,0.019,1.25,1.75,1.417860344,1.421998135,1.425843169,1.434719307,1.450437073,1.471644766,1.494179559,1.511418616,1.514630185,0.003502987,0.503215088,1.00301592,1.502699886,2.002186953,2.501505697,3.000776353,3.500193857,4.000010892,-2.409739894,-2.414681436,-2.417610839,-2.427685068,-2.445861536,-2.467953131,-2.487683252,-2.499740839,-2.502835407,0.246801318,0.716063258,1.185541235,1.654785466,2.123728642,2.592533819,3.061442313,3.530621593,4.000013167,1.491953289,1.130974516,0.267590296,-0.696819101,-1.355134845,-1.359183331,-0.704246385,0.270241556,1.135610455,-0.092324386,0.839954454,1.312276253,1.149107102,0.408153282,-0.594276757,-1.346619331,-1.511959989,-1.028497512,1.974669558,1.499362019,0.350749792,-0.936962397,-1.80841155,-1.813391254,-0.946495091,0.354175884,1.506182013,-0.089847493,1.151685519,1.787411485,1.567207814,0.575545253,-0.75705152,-1.763412745,-1.986535556,-1.33712051,2.462804759,1.8592881,0.42540763,-1.152949424,-2.275216282,-2.269255679,-1.187752306,0.436225518,1.875232357,-0.098068716,1.443397604,2.209493583,1.931487107,0.737600477,-0.930751195,-2.18729832,-2.467365255,-1.656100783
Part1_E(0.0145)Part3_E(0.4489)Part11_E(0.2072),0.145,0.4489,1,1,0.2072,0.019,1.25,1.75,1.427618449,1.431402802,1.434758153,1.442397992,1.455700782,1.473266719,1.4914745,1.505038083,1.507563453,0.003707401,0.503342049,1.003039001,1.502650193,2.002125892,2.501494812,3.000844223,3.500300073,4.000007095,-2.420776277,-2.425033654,-2.427654772,-2.436272683,-2.4515183,-2.469720823,-2.485608171,-2.495007411,-2.49754519,0.247183642,0.716360795,1.185680492,1.654838803,2.123794916,2.592664312,3.061611942,3.530745405,4.00000812,1.476744915,1.121440658,0.264698051,-0.694695227,-1.345432097,-1.349018104,-0.701109057,0.266938515,1.125325279,-0.093812569,0.831944684,1.304371368,1.140890506,0.402492985,-0.591424322,-1.339623771,-1.504701793,-1.02283304,1.960376475,1.490698723,0.348111681,-0.935450829,-1.799594367,-1.80400544,-0.943705877,0.35102803,1.496505918,-0.091650432,1.14406934,1.780469939,1.559786841,0.569902636,-0.754807973,-1.757384743,-1.980309089,-1.332257744,2.449274322,1.851274112,0.423918265,-1.154114438,-2.266024622,-2.26122554,-1.186047575,0.43374618,1.867223134,-0.098042783,1.438122826,2.209771132,1.930841982,0.733692929,-0.927243686,-2.181673436,-2.461931887,-1.650632523
Part1_E(0.0145)Part3_E(0.4512)Part11_E(0.1617),0.145,0.4512,1,1,0.1617,0.019,1.25,1.75,1.450084557,1.453736231,1.456838321,1.463675637,1.475317088,1.490325161,1.505465392,1.516415845,1.518476588,0.004130922,0.503682354,1.003280011,1.502811022,2.002243152,2.501604163,3.000961189,3.500400096,4.000004853,-2.44350135,-2.447332294,-2.44983125,-2.457489473,-2.470675318,-2.486081253,-2.499170879,-2.506625943,-2.508793356,0.247418448,0.716544608,1.185768023,1.654873832,2.123837352,2.592745041,3.061715462,3.530820235,4.000005003,1.473430298,1.120440287,0.264172939,-0.696592342,-1.345031095,-1.348504411,-0.702507381,0.266174505,1.12401475,-0.103098156,0.822676404,1.297895079,1.133123501,0.392690208,-0.600151609,-1.349563933,-1.515441769,-1.031875343,1.957103902,1.489810576,0.347645847,-0.937442591,-1.799242567,-1.803493365,-0.94507673,0.350274213,1.495189421,-0.101079787,1.134739229,1.774097078,1.552067197,0.559979597,-0.763685313,-1.767448283,-1.991161675,-1.341425648,2.44618627,1.850830555,0.424316091,-1.157788652,-2.264710407,-2.261667735,-1.188426897,0.433602322,1.867328668,-0.105123043,1.431468042,2.209690226,1.928663181,0.725812774,-0.934179867,-2.191431444,-2.472914532,-1.658497935
Part1_E(0.0145)Part3_E(0.4534)Part11_E(0.1487),0.145,0.4534,1,1,0.1487,0.019,1.25,1.75,1.456619557,1.460211912,1.46320273,1.4697054,1.480701101,1.494775049,1.508852753,1.518936272,1.52084046,0.00428438,0.50380717,1.003371035,1.502875291,2.002292607,2.501649202,3.00100504,3.500434022,4.00000418,-2.450180828,-2.453853863,-2.456274146,-2.463542457,-2.475959881,-2.490370755,-2.502505612,-2.509324127,-2.511358062,0.24752644,0.716632171,1.185821913,1.654908141,2.123870461,2.592785645,3.061757656,3.530847678,4.000004152,1.471484449,1.119473855,0.263782814,-0.69697568,-1.344311151,-1.347731853,-0.702702049,0.265694849,1.122907069,-0.10563965,0.819690952,1.295620273,1.130488856,0.389727629,-0.602252834,-1.351685473,-1.517742186,-1.033854232,1.955232392,1.488933595,0.347287953,-0.937892447,-1.798597192,-1.802775961,-0.945289269,0.349807642,1.494123271,-0.103680722,1.131765035,1.771913743,1.549498063,0.556986715,-0.765868093,-1.769669956,-1.993563875,-1.343494111,2.444412441,1.8501255,0.424269337,-1.1588666,-2.26378683,-2.261291969,-1.188980276,0.433341602,1.866750139,-0.106974452,1.429375906,2.209697423,1.92802464,0.723481743,-0.935758016,-2.193594792,-2.475401536,-1.660176178
Part1_E(0.0145)Part3_E(0.4566)Part11_E(0.2329),0.145,0.4566,1,1,0.2329,0.019,1.25,1.75,1.413459552,1.417206254,1.420537538,1.428221213,1.441766664,1.459874364,1.478885393,1.493230943,1.495881836,0.003515823,0.503182573,1.002915752,1.502560798,2.002061738,2.501444258,3.000798789,3.500263581,4.000007784,-2.406899984,-2.411224191,-2.413751356,-2.422450641,-2.438092586,-2.456976743,-2.473659305,-2.483680733,-2.486293392,0.247198231,0.716378901,1.185717938,1.654884372,2.12383059,2.592678601,3.061606302,3.53073374,4.00000938,1.473199473,1.118286383,0.263839408,-0.692370761,-1.341937357,-1.345445135,-0.698802233,0.266109564,1.122101666,-0.086938897,0.836163442,1.306320667,1.143754688,0.408098145,-0.583253677,-1.328771236,-1.493072212,-1.013246305,1.957169157,1.487807462,0.347306591,-0.93329743,-1.796420922,-1.800750064,-0.941565186,0.350253336,1.493537231,-0.084788416,1.14849882,1.782722709,1.562932161,0.575612308,-0.74676385,-1.746828122,-1.969010284,-1.32289826,2.446219917,1.848309216,0.42289392,-1.151695516,-2.263473913,-2.257744899,-1.183536221,0.432749607,1.863781758,-0.092319357,1.441383976,2.209967573,1.932287962,0.738469956,-0.920235562,-2.171513885,-2.450841146,-1.64206389
