File Name,Part1_E,Part3_E,Part7_E,Part10_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,inner_y4,inner_y5,inner_y6,inner_y7,inner_y8,inner_y9,inner_z1,inner_z2,inner_z3,inner_z4,inner_z5,inner_z6,inner_z7,inner_z8,inner_z9,outer_y1,outer_y2,outer_y3,outer_y4,outer_y5,outer_y6,outer_y7,outer_y8,outer_y9,outer_z1,outer_z2,outer_z3,outer_z4,outer_z5,outer_z6,outer_z7,outer_z8,outer_z9,innerShape_x1,innerShape_x2,innerShape_x3,innerShape_x4,innerShape_x5,innerShape_x6,innerShape_x7,innerShape_x8,innerShape_x9,innerShape_y1,innerShape_y2,innerShape_y3,innerShape_y4,innerShape_y5,innerShape_y6,innerShape_y7,innerShape_y8,innerShape_y9,outerShape_x1,outerShape_x2,outerShape_x3,outerShape_x4,outerShape_x5,outerShape_x6,outerShape_x7,outerShape_x8,outerShape_x9,outerShape_y1,outerShape_y2,outerShape_y3,outerShape_y4,outerShape_y5,outerShape_y6,outerShape_y7,outerShape_y8,outerShape_y9
Part1_E(0.0175)Part3_E(0.2164)Part11_E(0.1354),0.0175,0.2164,1,1,0.1354,0.015,1.25,1.75,1.583812385,1.591298901,1.600242382,1.619615956,1.651299945,1.691456997,1.731907228,1.761503356,1.767505841,0.004344722,0.50433874,1.004589747,1.504357325,2.003435991,2.502022311,3.000582012,3.499717094,4.000032944,-2.56323364,-2.572447102,-2.580972017,-2.602681789,-2.637522966,-2.677164383,-2.710646312,-2.730029602,-2.736044828,0.243027196,0.713059726,1.183591364,1.653351879,2.122236008,2.590809656,3.059816091,3.529682136,4.000024369,1.6487196,1.239530227,0.299589482,-0.744420223,-1.471214256,-1.482915587,-0.761633543,0.305599275,1.255900376,-0.211782405,0.801742668,1.307814826,1.132404364,0.33520985,-0.763036193,-1.585779572,-1.765457217,-1.239053772,2.119479662,1.596862623,0.379888985,-0.977020447,-1.91287853,-1.92680915,-0.999223,0.387635821,1.61848444,-0.20556754,1.108133155,1.771943367,1.540728037,0.502023244,-0.918224297,-1.990314335,-2.227007286,-1.537454769
Part1_E(0.0175)Part3_E(0.2461)Part11_E(0.1968),0.0175,0.2461,1,1,0.1968,0.015,1.25,1.75,1.485350131,1.491828075,1.49923104,1.515620815,1.543689479,1.581093733,1.62078923,1.651364912,1.657377342,0.003743719,0.503764713,1.004024479,1.503920087,2.003215553,2.501997432,3.000630422,3.499712958,4.000032813,-2.469623465,-2.477933015,-2.484399054,-2.503028833,-2.534831524,-2.572705404,-2.60632504,-2.627028467,-2.63270438,0.244306111,0.71412963,1.184494657,1.654181637,2.123030517,2.591514053,3.060311132,3.529880082,4.000031987,1.592556428,1.196805947,0.286966884,-0.721971901,-1.426285456,-1.43574603,-0.736614811,0.292145649,1.209693479,-0.158628851,0.821922999,1.308816927,1.14073888,0.370763249,-0.691466813,-1.4833561,-1.655441104,-1.150003699,2.06779025,1.558020255,0.368196925,-0.957183347,-1.872279388,-1.883607016,-0.976087069,0.374886164,1.575387813,-0.153471314,1.130471717,1.776856719,1.552622169,0.53811383,-0.849176094,-1.892303609,-2.121731897,-1.452026095
Part1_E(0.0175)Part3_E(0.2706)Part11_E(0.2379),0.0175,0.2706,1,1,0.2379,0.015,1.25,1.75,1.440035315,1.445791394,1.452100527,1.466243401,1.491114249,1.525124749,1.56210793,1.591222064,1.596854574,0.003474603,0.503453878,1.003637713,1.503542849,2.002950189,2.501897005,3.000669141,3.499793223,4.000028864,-2.427176643,-2.434663113,-2.439823964,-2.455987666,-2.484600573,-2.519511312,-2.551255174,-2.571338501,-2.576523074,0.245148918,0.714806623,1.184964667,1.654555841,2.123415611,2.59192834,3.060673494,3.530071862,4.000031771,1.557489252,1.171154691,0.279334919,-0.709705097,-1.399372933,-1.407424342,-0.722578825,0.283909924,1.181840062,-0.130632884,0.830486213,1.307656553,1.143172852,0.388057374,-0.652255904,-1.426734385,-1.594865628,-1.100726179,2.035441419,1.534777522,0.361166391,-0.946552667,-1.84798839,-1.85768595,-0.963185905,0.367087493,1.549420111,-0.126162347,1.140337406,1.778183194,1.55727531,0.555689409,-0.811541144,-1.83840686,-2.064084989,-1.404982793
Part1_E(0.0175)Part3_E(0.2601)Part11_E(0.1956),0.0175,0.2601,1,1,0.1956,0.015,1.25,1.75,1.475196478,1.481159506,1.487787694,1.50254881,1.527876093,1.561571295,1.597207729,1.624533313,1.629873618,0.003685713,0.503617538,1.003747168,1.503578084,2.00292044,2.501849736,3.000665488,3.499849901,4.000026537,-2.461160537,-2.468692898,-2.47444058,-2.491173803,-2.519831825,-2.553979098,-2.584261419,-2.602862079,-2.607958023,0.244832244,0.714519731,1.184652865,1.654234047,2.123131483,2.591730528,3.060585034,3.530068693,4.000026389,1.570782834,1.182181162,0.282649149,-0.716383528,-1.410788514,-1.419248183,-0.729564855,0.287297343,1.193539246,-0.147951561,0.82188609,1.305526634,1.13852373,0.375125268,-0.674109714,-1.45725506,-1.627787664,-1.127327936,2.047570739,1.544828525,0.364266826,-0.952587739,-1.858276693,-1.868450774,-0.969649563,0.370295416,1.560282779,-0.143293278,1.131108328,1.775044116,1.551694877,0.542533993,-0.832820744,-1.867830271,-2.095816965,-1.430697221
Part1_E(0.0175)Part3_E(0.2326)Part11_E(0.1346),0.0175,0.2326,1,1,0.1346,0.015,1.25,1.75,1.562088557,1.568786486,1.576450232,1.593118825,1.620490586,1.65520225,1.690108082,1.715559001,1.720681696,0.004355044,0.504206904,1.004257198,1.503945018,2.003116145,2.501920211,3.000707869,3.49992796,4.00002468,-2.544163655,-2.552206587,-2.559404472,-2.578023123,-2.608114001,-2.642456526,-2.671500386,-2.688307856,-2.693496104,0.24394952,0.713759798,1.183955886,1.653573733,2.122529179,2.591246159,3.060284891,3.529970076,4.000019097,1.614545957,1.216140205,0.292619614,-0.735049579,-1.446624814,-1.456707546,-0.74996576,0.297794868,1.229969785,-0.192761085,0.803544464,1.303566636,1.130229023,0.344238209,-0.733432496,-1.541583291,-1.718434421,-1.200679849,2.087762425,1.575714404,0.373514091,-0.969197463,-1.890657189,-1.902725505,-0.988525915,0.380233701,1.594214346,-0.187348044,1.110969727,1.769938698,1.540531908,0.51113185,-0.890216724,-1.948701672,-2.182738808,-1.501227328
Part1_E(0.0175)Part3_E(0.2475)Part11_E(0.153),0.0175,0.2475,1,1,0.153,0.015,1.25,1.75,1.523837356,1.530052906,1.537013691,1.552319774,1.577857923,1.610769709,1.644419608,1.669363109,1.674314812,0.004079029,0.503929667,1.003964471,1.503686529,2.002942823,2.501848108,3.000708778,3.499946735,4.000023265,-2.508130363,-2.515673565,-2.522034276,-2.539206325,-2.567553138,-2.600403762,-2.628648894,-2.645336908,-2.650269883,0.244499775,0.714211185,1.18429887,1.653863909,2.122812708,2.591522361,3.060505994,3.530078129,4.000020025,1.588739757,1.197031774,0.287014954,-0.725516337,-1.426404925,-1.435439115,-0.739147022,0.291764512,1.209269413,-0.171127731,0.810546422,1.302888746,1.132456031,0.357904118,-0.703449959,-1.498317537,-1.672076339,-1.163078698,2.063963218,1.55837095,0.368344661,-0.960858119,-1.872377706,-1.883225717,-0.978538767,0.37452229,1.574898501,-0.166215145,1.118929223,1.771058198,1.544378351,0.525013906,-0.861389312,-1.9074288,-2.138519472,-1.465263148
Part1_E(0.0175)Part3_E(0.2517)Part11_E(0.1572),0.0175,0.2517,1,1,0.1572,0.015,1.25,1.75,1.51538921,1.521473108,1.528242489,1.543165345,1.568153062,1.600464655,1.633611026,1.658259199,1.663136572,0.004020402,0.503866048,1.003890564,1.503616201,2.002892577,2.501826446,3.00071146,3.499957941,4.000022642,-2.500237918,-2.507631473,-2.513774526,-2.530529724,-2.558322573,-2.590638265,-2.618518522,-2.635058421,-2.639903236,0.244646472,0.714329686,1.184382161,1.653930101,2.122879421,2.591592909,3.060567398,3.530110931,4.00001993,1.582122546,1.192217547,0.285599146,-0.723219494,-1.421315586,-1.430079524,-0.736505329,0.290231813,1.204043837,-0.166037219,0.811981713,1.302546477,1.132775084,0.360975639,-0.696242056,-1.487858379,-1.660890303,-1.153987625,2.057853374,1.55400707,0.367041833,-0.958867146,-1.867778398,-1.878312133,-0.976106145,0.373070881,1.57002222,-0.16125576,1.12060491,1.771178156,1.545110518,0.528135535,-0.854477909,-1.897477367,-2.127878181,-1.45658928
Part1_E(0.0175)Part3_E(0.2677)Part11_E(0.1767),0.0175,0.2677,1,1,0.1767,0.015,1.25,1.75,1.48397815,1.489629874,1.495771933,1.50944273,1.532676013,1.563156514,1.594875587,1.618786858,1.623461856,0.003791935,0.50363116,1.003633833,1.503380511,2.002726434,2.501751519,3.000710356,3.499982199,4.000020964,-2.470759704,-2.477682267,-2.483092038,-2.498498169,-2.524569328,-2.555304273,-2.582202424,-2.598434433,-2.603012757,0.24513492,0.714728572,1.184674814,1.654169217,2.123113686,2.591828391,3.060763694,3.53021208,4.000020087,1.559367235,1.175487669,0.280663763,-0.715072104,-1.403673937,-1.411548852,-0.72724893,0.28492438,1.18595003,-0.147666449,0.817614344,1.30170858,1.134351706,0.372361883,-0.670563066,-1.450772988,-1.621201462,-1.121733666,2.036863166,1.538836513,0.362493776,-0.95177611,-1.851841562,-1.861339059,-0.967584495,0.368045564,1.553149329,-0.143317974,1.127092881,1.771953488,1.5481297,0.539718395,-0.829808471,-1.862143527,-2.090071818,-1.425770509
Part1_E(0.0175)Part3_E(0.2878)Part11_E(0.2021),0.0175,0.2878,1,1,0.2021,0.015,1.25,1.75,1.45167996,1.45687417,1.46234894,1.474667821,1.495971195,1.52438345,1.554420159,1.57739526,1.581828233,0.003578456,0.503406701,1.003381025,1.503142662,2.00255513,2.501673079,3.000711133,3.500012739,4.000019009,-2.440509245,-2.44691973,-2.451557056,-2.465497708,-2.489650831,-2.518573231,-2.544284357,-2.560081297,-2.564353767,0.245652953,0.715151635,1.184981375,1.654415043,2.123352845,2.592070784,3.060969108,3.530320771,4.000019885,1.535130615,1.157725148,0.275414425,-0.706515159,-1.384963805,-1.391920677,-0.717539497,0.27928734,1.166779879,-0.128436743,0.823351457,1.300705932,1.135846761,0.384169624,-0.643577115,-1.411812847,-1.579541218,-1.087829591,2.0145069,1.522738084,0.357659137,-0.944347027,-1.834946306,-1.843372526,-0.958661438,0.3627102,1.535283275,-0.124539514,1.133754034,1.772693003,1.551175358,0.551745017,-0.803888716,-1.825045072,-2.050415219,-1.393388494
Part1_E(0.0175)Part3_E(0.2809)Part11_E(0.1834),0.0175,0.2809,1,1,0.1834,0.015,1.25,1.75,1.468973344,1.474272349,1.479902958,1.492502873,1.514043839,1.542421396,1.572044634,1.594425945,1.598770772,0.003690498,0.503500195,1.003454197,1.503188206,2.002574062,2.501678331,3.000720884,3.500033488,4.000018382,-2.457127677,-2.463584282,-2.468468861,-2.482672936,-2.506914701,-2.535628954,-2.560857035,-2.57613676,-2.580392359,0.245513217,0.715027666,1.184857365,1.654293464,2.123246068,2.591993012,3.060928622,3.530312491,4.000018245,1.542589751,1.163701655,0.277180086,-0.709984435,-1.391240663,-1.398436893,-0.721224426,0.28111036,1.17312503,-0.137116892,0.81937295,1.299922767,1.133822242,0.37790994,-0.654764853,-1.427521988,-1.596443424,-1.101520793,2.0213305,1.528175405,0.359301668,-0.947457858,-1.840609401,-1.849315136,-0.962066038,0.364433842,1.541176139,-0.133110139,1.129435259,1.771341841,1.548633193,0.545370282,-0.814756817,-1.840152802,-2.066665107,-1.406593744
Part1_E(0.0175)Part3_E(0.2659)Part11_E(0.1549),0.0175,0.2659,1,1,0.1549,0.015,1.25,1.75,1.504108649,1.50971253,1.515750138,1.52909537,1.551470516,1.580349403,1.609860529,1.631690206,1.635985702,0.004004972,0.503778998,1.003699063,1.503378086,2.002697188,2.501745583,3.000760484,3.500066994,4.000018008,-2.490632509,-2.497307396,-2.502740414,-2.51769035,-2.542558532,-2.571471955,-2.596366398,-2.611069559,-2.615384168,0.245176246,0.714738388,1.184600108,1.654056996,2.123032909,2.591819663,3.060816729,3.530270925,4.00001611,1.560916352,1.177838926,0.281327477,-0.717663537,-1.406176523,-1.414015362,-0.729594098,0.285466264,1.188231034,-0.15543893,0.812045169,1.299255264,1.13059302,0.365400635,-0.679133559,-1.46213258,-1.633602028,-1.131650263,2.038160317,1.541021048,0.363142698,-0.954271723,-1.854099186,-1.863556722,-0.969793118,0.368553788,1.55523184,-0.151130445,1.121336488,1.769322623,1.544181464,0.532631387,-0.83833181,-1.873323009,-2.102267854,-1.435552619
Part1_E(0.0175)Part3_E(0.2317)Part11_E(0.1),0.0175,0.2317,1,1,0.1,0.015,1.25,1.75,1.612110176,1.618579912,1.625653961,1.640614751,1.664503758,1.6938033,1.722118323,1.741858187,1.745918458,0.005123872,0.504751636,1.004518286,1.504003814,2.003121756,2.502014789,3.000950326,3.500216107,4.000015795,-2.593684914,-2.600871922,-2.607632641,-2.624092772,-2.64985002,-2.678430594,-2.701745707,-2.714548081,-2.718888441,0.244363838,0.714029919,1.1839392,1.653436866,2.122486058,2.591398596,3.060565706,3.530188749,4.000009947,1.614368066,1.219122764,0.29310549,-0.740769146,-1.450584104,-1.460448149,-0.754875169,0.29787059,1.232336464,-0.209319977,0.790651304,1.297617962,1.121178358,0.328616727,-0.750848926,-1.564246818,-1.743277224,-1.220386903,2.087259265,1.578557482,0.37403212,-0.974871052,-1.894295409,-1.906123961,-0.993236015,0.380275778,1.596310643,-0.204106824,1.097740564,1.763828849,1.531245649,0.495202508,-0.90771769,-1.971263766,-2.20744717,-1.520886185
Part1_E(0.0175)Part3_E(0.2537)Part11_E(0.1227),0.0175,0.2537,1,1,0.1227,0.015,1.25,1.75,1.550025399,1.55586301,1.562102211,1.575603487,1.597690002,1.625434445,1.652945889,1.672656647,1.676609126,0.004521553,0.504201271,1.004012471,1.503584997,2.002826072,2.501843279,3.00086753,3.500176047,4.000015335,-2.534966779,-2.541596225,-2.547390284,-2.562367833,-2.586524918,-2.613941641,-2.636889045,-2.649936004,-2.654056107,0.245000598,0.714565934,1.184378964,1.653820266,2.122838718,2.591709705,3.060793331,3.53029263,4.000011769,1.577175147,1.191262343,0.285091235,-0.726247988,-1.420746711,-1.429133557,-0.738601483,0.289305228,1.202352043,-0.176616956,0.8017609,1.296923281,1.125047664,0.349686276,-0.705974668,-1.49967538,-1.674052089,-1.164307451,2.052988879,1.553251909,0.366641706,-0.962070279,-1.867286895,-1.87738527,-0.978172326,0.372172167,1.568339297,-0.172089454,1.110275767,1.765747233,1.537482054,0.516630622,-0.864481989,-1.909546843,-2.141287019,-1.467146124
Part1_E(0.0175)Part3_E(0.2942)Part11_E(0.1629),0.0175,0.2942,1,1,0.1629,0.015,1.25,1.75,1.474572688,1.479470526,1.484474912,1.495627235,1.514503566,1.538996938,1.564099639,1.582685493,1.586292146,0.003855386,0.503568949,1.003391919,1.503042907,2.002433742,2.501626944,3.000793192,3.500168796,4.000013166,-2.463962073,-2.469676562,-2.474063704,-2.486560436,-2.507638215,-2.532312589,-2.553652769,-2.566291197,-2.569933118,0.245952251,0.715357366,1.184990598,1.654329415,2.123313402,2.592154007,3.061144281,3.530468628,4.000012543,1.526288348,1.153600794,0.274162749,-0.707353331,-1.380623411,-1.387087825,-0.717357964,0.277619214,1.161888999,-0.134549955,0.814898097,1.295062034,1.12887416,0.375991308,-0.647445754,-1.415300419,-1.583761932,-1.090958727,2.006083103,1.519093208,0.356578063,-0.945541237,-1.831009989,-1.838856155,-0.958590344,0.361120743,1.530631797,-0.130943249,1.125387928,1.767545259,1.544584142,0.543434497,-0.808174643,-1.829069717,-2.055191812,-1.396982305
Part1_E(0.0175)Part3_E(0.2541)Part11_E(0.1078),0.0175,0.2541,1,1,0.1078,0.015,1.25,1.75,1.567883726,1.573604202,1.579575562,1.592310693,1.61289675,1.638400608,1.663274317,1.680760547,1.684298051,0.004842923,0.504439499,1.004146917,1.50364564,2.002864472,2.501905622,3.000969763,3.500281093,4.000012399,-2.552761534,-2.559028759,-2.564604165,-2.578646646,-2.600994564,-2.626058109,-2.646711645,-2.658186062,-2.661961131,0.245211338,0.714718957,1.184426417,1.653819531,2.122862405,2.591791272,3.060908336,3.530375607,4.000008746,1.575581872,1.191318948,0.28494073,-0.728011611,-1.421172003,-1.42942402,-0.739977154,0.288968358,1.202084285,-0.182231022,0.796761095,1.294283648,1.12131935,0.343981503,-0.711448846,-1.506503143,-1.681583623,-1.170263283,2.051374739,1.553350937,0.366527401,-0.963880547,-1.867692254,-1.877633768,-0.979511273,0.371837981,1.568036562,-0.177811491,1.105194775,1.763139204,1.533746647,0.5108147,-0.870053068,-1.916439053,-2.148876055,-1.473170867
Part1_E(0.0175)Part3_E(0.3535)Part11_E(0.2441),0.0175,0.3535,1,1,0.2441,0.015,1.25,1.75,1.39881589,1.402792285,1.406625287,1.415488021,1.431238232,1.452639437,1.475582077,1.493304661,1.49661492,0.003086273,0.502856362,1.002715214,1.502458166,2.002001082,2.501367911,3.000678242,3.500134865,4.000011329,-2.392460606,-2.397330847,-2.40031833,-2.410379721,-2.428514905,-2.450677955,-2.470688108,-2.483140731,-2.486318297,0.246873591,0.716129937,1.18560069,1.654839645,2.123777403,2.592573104,3.061466151,3.530627934,4.000013562,1.476713403,1.116611655,0.263311337,-0.688721156,-1.341519285,-1.346293509,-0.696720263,0.2661269,1.122403597,-0.091982067,0.829104424,1.294166746,1.133647813,0.403166408,-0.588869636,-1.331465399,-1.494097169,-1.017933545,1.960441336,1.485546992,0.346570252,-0.929229928,-1.795700439,-1.801564171,-0.939631797,0.350258618,1.493901046,-0.089195827,1.141626886,1.770341361,1.552640248,0.571186597,-0.751711214,-1.749046734,-1.969649029,-1.327048693
Part1_E(0.0175)Part3_E(0.3366)Part11_E(0.211),0.0175,0.3366,1,1,0.211,0.015,1.25,1.75,1.420714702,1.424894336,1.428987084,1.438341614,1.454675547,1.476489572,1.499481571,1.516960735,1.520261687,0.003307782,0.503053138,1.002889368,1.502599009,2.002101156,2.501430303,3.00071518,3.500157598,4.000011284,-2.413349557,-2.418363476,-2.421704597,-2.432273144,-2.4508725,-2.473249705,-2.493135964,-2.505287142,-2.508524267,0.246661481,0.715947908,1.185442354,1.654698411,2.123652783,2.592471999,3.061399139,3.530600551,4.000012573,1.488470256,1.125668942,0.265990137,-0.693574611,-1.351034565,-1.356176434,-0.701957485,0.268919797,1.132013051,-0.103739346,0.824358932,1.293627809,1.13151091,0.395127433,-0.60447908,-1.353507564,-1.517719617,-1.037166146,1.971230515,1.493770649,0.349050746,-0.933524861,-1.804283097,-1.810576604,-0.944444697,0.352897093,1.502823427,-0.10077919,1.13636183,1.768898612,1.549695581,0.562979332,-0.766826896,-1.770165716,-1.992268721,-1.345537802
Part1_E(0.0175)Part3_E(0.3258)Part11_E(0.1912),0.0175,0.3258,1,1,0.1912,0.015,1.25,1.75,1.436557935,1.440889295,1.445155668,1.454823117,1.471513262,1.493551221,1.516513541,1.533776135,1.53706222,0.003494403,0.503217554,1.003032554,1.50271421,2.002184335,2.501484609,3.000749439,3.500178818,4.000011185,-2.428478347,-2.433586821,-2.437162155,-2.44804874,-2.466916255,-2.489381792,-2.50913198,-2.521045122,-2.524313312,0.246521371,0.71582713,1.185335611,1.654602247,2.12356824,2.592404491,3.061355532,3.530583454,4.000011839,1.496713073,1.132038668,0.267849066,-0.69705695,-1.357786564,-1.363194281,-0.705713764,0.270857182,1.138764818,-0.112098079,0.820964692,1.293241952,1.12996877,0.389391138,-0.615557042,-1.369157222,-1.534495986,-1.050810085,1.978791683,1.499554081,0.350770597,-0.936614726,-1.810378072,-1.816981921,-0.947903048,0.354725999,1.50909219,-0.109015399,1.132602474,1.767879967,1.547585992,0.557124455,-0.777557244,-1.785166615,-2.008340796,-1.358658882
Part1_E(0.0175)Part3_E(0.2672)Part11_E(0.11),0.0175,0.2672,1,1,0.11,0.015,1.25,1.75,1.549072595,1.554407419,1.559822922,1.571397839,1.590194468,1.613551467,1.636376643,1.652439741,1.655665238,0.004755693,0.504329345,1.003998385,1.503493291,2.002752857,2.501861794,3.000988342,3.500321874,4.000010512,-2.535555349,-2.541331574,-2.5463278,-2.559097171,-2.579557853,-2.602585744,-2.621607186,-2.632191675,-2.635644568,0.245641536,0.71506895,1.184669739,1.654005499,2.123043615,2.591982937,3.06107945,3.530471949,4.00000771,1.556460665,1.177782906,0.280959273,-0.722041058,-1.406868553,-1.414348895,-0.732949908,0.284618166,1.187378018,-0.170002664,0.798846414,1.292139793,1.120699284,0.350477202,-0.693206836,-1.47959641,-1.652892294,-1.146909383,2.033669529,1.541091581,0.362873831,-0.958780202,-1.854759098,-1.863793957,-0.973055649,0.367715507,1.554295221,-0.165972281,1.107941436,1.762311695,1.534291677,0.517429416,-0.852659699,-1.890958602,-2.121711264,-1.450992988
Part1_E(0.0175)Part3_E(0.3315)Part11_E(0.1911),0.0175,0.3315,1,1,0.1911,0.015,1.25,1.75,1.43365747,1.437886899,1.442014241,1.451375403,1.467544666,1.488884841,1.511097429,1.52777278,1.53094025,0.003474828,0.503189891,1.002991611,1.502667957,2.002145783,2.501464763,3.000751335,3.500192644,4.000010479,-2.425980325,-2.430943524,-2.434390987,-2.444930251,-2.463214394,-2.48498357,-2.504106555,-2.515622281,-2.518781381,0.246625671,0.71591059,1.185386652,1.654635362,2.123601386,2.592445562,3.061397908,3.530610633,4.000011142,1.491854549,1.128717896,0.266869975,-0.695754696,-1.354282571,-1.359510221,-0.704142061,0.269780854,1.13517365,-0.10972296,0.820898037,1.292392684,1.129377171,0.39034154,-0.61169162,-1.363348737,-1.528345093,-1.045766134,1.974281621,1.496552097,0.349875908,-0.93553095,-1.807210915,-1.813601314,-0.946471693,0.353706701,1.505738288,-0.106736052,1.132701916,1.767371638,1.547289837,0.558104253,-0.773900729,-1.779709807,-2.002567166,-1.353903586
Part1_E(0.0175)Part3_E(0.275)Part11_E(0.1109),0.0175,0.275,1,1,0.1109,0.015,1.25,1.75,1.539284118,1.544410673,1.549528973,1.560475866,1.578292413,1.600459909,1.622135911,1.637390263,1.640441123,0.004709992,0.504271888,1.003920947,1.503413467,2.002693714,2.501837732,3.000997153,3.500343002,4.000009512,-2.526639455,-2.532147466,-2.536837568,-2.548916752,-2.568338361,-2.590231296,-2.608329224,-2.618399783,-2.621673788,0.245873202,0.715258055,1.184801841,1.654106126,2.123140432,2.592084386,3.06116987,3.530523166,4.000007108,1.546088047,1.170461938,0.278802129,-0.71885437,-1.399143405,-1.406216072,-0.729198501,0.282263018,1.179437376,-0.163565357,0.799811954,1.290877724,1.120232037,0.353811851,-0.683518419,-1.46527658,-1.637632907,-1.13448003,2.024062525,1.534462047,0.36089463,-0.956064801,-1.84777498,-1.856329295,-0.969613655,0.365483599,1.546876534,-0.159743386,1.109267556,1.761767269,1.534457667,0.520830447,-0.843428211,-1.877408488,-2.107276099,-1.43919772
Part1_E(0.0175)Part3_E(0.2703)Part11_E(0.1048),0.0175,0.2703,1,1,0.1048,0.015,1.25,1.75,1.551626257,1.55684281,1.562046039,1.573088839,1.590952229,1.613045316,1.634505265,1.64949726,1.652514468,0.004871354,0.504410915,1.004036363,1.503504264,2.002761597,2.501887181,3.001033105,3.500366159,4.000009263,-2.538427864,-2.543972511,-2.548764921,-2.56092151,-2.580326351,-2.602078912,-2.619941783,-2.629788405,-2.633050803,0.24581612,0.715206966,1.184751407,1.654058298,2.123100121,2.59205608,3.061155195,3.530519394,4.000006607,1.551831728,1.174926702,0.280039282,-0.721448417,-1.404034596,-1.411315233,-0.732005609,0.283554833,1.184161023,-0.169534436,0.797402921,1.290666081,1.119140614,0.349703819,-0.691424248,-1.476492218,-1.649669278,-1.144226466,2.029330014,1.538518949,0.362035321,-0.958386783,-1.852206197,-1.861004445,-0.972218141,0.366700477,1.551267917,-0.165623903,1.10660876,1.761126109,1.532974746,0.516641812,-0.851089291,-1.888175764,-2.118827916,-1.448581084
Part1_E(0.0175)Part3_E(0.3695)Part11_E(0.2348),0.0175,0.3695,1,1,0.2348,0.015,1.25,1.75,1.39680494,1.400537517,1.404047571,1.412175623,1.426569007,1.445992543,1.466639196,1.482440746,1.485378452,0.003076849,0.502818358,1.002634098,1.50235188,2.001904469,2.501315614,3.000686074,3.500179646,4.000009195,-2.391387311,-2.395865398,-2.398607206,-2.407816106,-2.424355128,-2.444466372,-2.462490417,-2.473585726,-2.476448057,0.247106886,0.716312756,1.185695001,1.654885009,2.123827083,2.592654459,3.061565312,3.530698775,4.000010953,1.465397995,1.10921087,0.261145789,-0.686236072,-1.333669076,-1.338024035,-0.693547342,0.263706413,1.114388306,-0.088473134,0.827277178,1.291296591,1.131049749,0.403439479,-0.581972112,-1.320658187,-1.482763438,-1.008572355,1.949897825,1.478866323,0.344602593,-0.927241963,-1.788596889,-1.793959592,-0.936761035,0.347966129,1.486404014,-0.085917953,1.140157636,1.768249761,1.550706546,0.571507317,-0.745293967,-1.739028357,-1.959159633,-1.318336771
Part1_E(0.0175)Part3_E(0.3817)Part11_E(0.245),0.0175,0.3817,1,1,0.245,0.015,1.25,1.75,1.388739577,1.392331036,1.395662076,1.403414766,1.417218787,1.435924937,1.455878629,1.471193393,1.474024378,0.002992962,0.502735991,1.002548554,1.502271185,2.001840379,2.501276764,3.000673254,3.500183214,4.00000862,-2.3839457,-2.388261578,-2.390816311,-2.39961031,-2.415529856,-2.434968445,-2.452448134,-2.463240886,-2.465989913,0.247244608,0.716426405,1.185775944,1.654945984,2.123882852,2.592710561,3.061614924,3.530727661,4.000010521,1.458018198,1.103916169,0.259587888,-0.683844193,-1.328084838,-1.332198304,-0.690830486,0.26203763,1.108738944,-0.083442686,0.828326589,1.29061102,1.130984571,0.4062373,-0.574621086,-1.309969326,-1.47138825,-0.999263072,1.943078043,1.474069433,0.343170899,-0.925187715,-1.78355312,-1.788629691,-0.934280083,0.34638829,1.481144342,-0.081011723,1.141494151,1.768107564,1.551116637,0.574380564,-0.738250713,-1.728887022,-1.94837626,-1.309471569
Part1_E(0.0175)Part3_E(0.3829)Part11_E(0.2242),0.0175,0.3829,1,1,0.2242,0.015,1.25,1.75,1.396361949,1.399903668,1.40316181,1.410700318,1.423991961,1.441802018,1.460571962,1.47480314,1.47744046,0.003089209,0.50280724,1.002588478,1.5022853,2.001842951,2.501284732,3.000697187,3.500215284,4.000007608,-2.391679032,-2.395841203,-2.39839637,-2.406921561,-2.422161224,-2.440590569,-2.456978919,-2.466953056,-2.469560568,0.247293633,0.716460407,1.185774727,1.654926479,2.123870313,2.592719976,3.061642654,3.530753299,4.000008971,1.456593494,1.103518619,0.259477429,-0.68443802,-1.327644371,-1.331681828,-0.691209604,0.261835622,1.108229552,-0.086299667,0.825379304,1.288770575,1.128654421,0.403114647,-0.577184684,-1.312981222,-1.474742532,-1.001935755,1.941682773,1.473727036,0.343087307,-0.925825915,-1.78314326,-1.788123711,-0.934652179,0.346193136,1.480639448,-0.083924648,1.138531538,1.766322551,1.548819918,0.571215689,-0.740876699,-1.731955228,-1.95178439,-1.312197911
